DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,UniqueCarrier,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4,17-01-2019,1931,113,55,WN,Southwest Airlines Co.,2200,N220WN,222,225,201,18,21,SAN,San Diego International Airport (Lindbergh Field),MDW,Chicago Midway International Airport,1728,7,14,0,N,0,4,0,0,0,14
4,17-01-2019,1627,1750,1715,WN,Southwest Airlines Co.,1424,N799SW,83,90,69,35,42,SAN,San Diego International Airport (Lindbergh Field),OAK,Oakland International Airport,446,5,9,0,N,0,0,0,0,0,35
4,17-01-2019,1905,2029,1945,WN,Southwest Airlines Co.,1443,N472WN,84,95,69,44,55,SAN,San Diego International Airport (Lindbergh Field),OAK,Oakland International Airport,446,5,10,0,N,0,1,0,0,0,43
4,17-01-2019,1730,1851,1750,WN,Southwest Airlines Co.,1768,N633SW,81,90,69,61,70,SAN,San Diego International Airport (Lindbergh Field),OAK,Oakland International Airport,446,4,8,0,N,0,56,0,0,0,5
4,17-01-2019,2042,2204,2130,WN,Southwest Airlines Co.,2033,N694SW,82,90,69,34,42,SAN,San Diego International Airport (Lindbergh Field),OAK,Oakland International Airport,446,5,8,0,N,0,8,0,0,0,26
4,17-01-2019,1628,1807,1635,WN,Southwest Airlines Co.,3230,N398SW,99,90,69,92,83,SAN,San Diego International Airport (Lindbergh Field),OAK,Oakland International Airport,446,20,10,0,N,0,62,0,9,0,21
4,17-01-2019,1412,1628,1605,WN,Southwest Airlines Co.,174,N312SW,76,70,56,23,17,SAN,San Diego International Airport (Lindbergh Field),PHX,Phoenix Sky Harbor International Airport,304,11,9,0,N,0,17,0,6,0,0
4,17-01-2019,2241,49,2250,WN,Southwest Airlines Co.,456,N735SA,68,65,50,119,116,SAN,San Diego International Airport (Lindbergh Field),PHX,Phoenix Sky Harbor International Airport,304,5,13,0,N,0,106,0,3,0,10
4,17-01-2019,1253,1503,1435,WN,Southwest Airlines Co.,2725,N480WN,70,70,53,28,28,SAN,San Diego International Airport (Lindbergh Field),PHX,Phoenix Sky Harbor International Airport,304,3,14,0,N,0,0,0,0,0,28
4,17-01-2019,903,1034,1005,WN,Southwest Airlines Co.,2638,N480WN,91,90,75,29,28,SAN,San Diego International Airport (Lindbergh Field),SFO,San Francisco International Airport,447,5,11,0,N,0,28,0,1,0,0
4,17-01-2019,2025,2142,2025,WN,Southwest Airlines Co.,2712,N468WN,77,90,66,77,90,SAN,San Diego International Airport (Lindbergh Field),SFO,San Francisco International Airport,447,4,7,0,N,0,0,0,0,0,77
4,17-01-2019,1528,1658,1535,WN,Southwest Airlines Co.,1337,N212WN,90,90,76,83,83,SAN,San Diego International Airport (Lindbergh Field),SMF,Sacramento International Airport,480,5,9,0,N,0,72,0,0,0,11
4,17-01-2019,1613,1746,1725,WN,Southwest Airlines Co.,2031,N354SW,93,90,78,21,18,SAN,San Diego International Airport (Lindbergh Field),SMF,Sacramento International Airport,480,6,9,0,N,0,0,0,3,0,18
4,17-01-2019,2016,2141,2105,WN,Southwest Airlines Co.,2372,N415WN,85,95,71,36,46,SAN,San Diego International Airport (Lindbergh Field),SMF,Sacramento International Airport,480,3,11,0,N,0,3,0,0,0,33
4,17-01-2019,2105,2156,2140,WN,Southwest Airlines Co.,1230,N504SW,51,55,41,16,20,SAT,San Antonio International Airport,DAL,Dallas Love Field,248,5,5,0,N,0,0,0,0,0,16
4,17-01-2019,1801,1854,1835,WN,Southwest Airlines Co.,1461,N679AA,53,55,41,19,21,SAT,San Antonio International Airport,DAL,Dallas Love Field,248,5,7,0,N,0,5,0,0,0,14
4,17-01-2019,1220,1309,1150,WN,Southwest Airlines Co.,1487,N378SW,49,55,40,79,85,SAT,San Antonio International Airport,DAL,Dallas Love Field,248,2,7,0,N,0,0,0,0,0,79
4,17-01-2019,2206,2251,2210,WN,Southwest Airlines Co.,1585,N656SW,45,55,38,41,51,SAT,San Antonio International Airport,DAL,Dallas Love Field,248,2,5,0,N,0,0,0,0,0,41
4,17-01-2019,2042,2110,2010,WN,Southwest Airlines Co.,3415,N378SW,88,90,79,60,62,SAT,San Antonio International Airport,ELP,El Paso International Airport,496,3,6,0,N,0,2,0,0,0,58
4,17-01-2019,2052,2131,1910,WN,Southwest Airlines Co.,283,N752SW,39,50,30,141,152,SAT,San Antonio International Airport,HOU,William P. Hobby Airport,192,2,7,0,N,0,3,0,0,0,138
4,17-01-2019,1445,1525,1500,WN,Southwest Airlines Co.,1188,N246LV,40,50,32,25,35,SAT,San Antonio International Airport,HOU,William P. Hobby Airport,192,3,5,0,N,0,0,0,0,0,25
4,17-01-2019,1011,1103,910,WN,Southwest Airlines Co.,1400,N378SW,52,50,46,113,111,SAT,San Antonio International Airport,HRL,Valley International Airport,233,2,4,0,N,0,0,109,2,0,2
4,17-01-2019,1951,2045,1945,WN,Southwest Airlines Co.,1620,N656SW,54,50,43,60,56,SAT,San Antonio International Airport,HRL,Valley International Airport,233,2,9,0,N,0,0,0,4,0,56
4,17-01-2019,1834,2043,2005,WN,Southwest Airlines Co.,123,N363SW,129,150,117,38,59,SAT,San Antonio International Airport,MDW,Chicago Midway International Airport,1036,6,6,0,N,0,0,0,0,0,38
4,17-01-2019,2123,2235,2215,WN,Southwest Airlines Co.,1287,N638SW,132,145,120,20,33,SAT,San Antonio International Airport,PHX,Phoenix Sky Harbor International Airport,843,5,7,0,N,0,0,0,0,0,20
4,17-01-2019,1830,1951,1830,WN,Southwest Airlines Co.,1435,N632SW,141,150,128,81,90,SAT,San Antonio International Airport,PHX,Phoenix Sky Harbor International Airport,843,6,7,0,N,0,0,0,0,0,81
4,17-01-2019,1706,1721,1630,WN,Southwest Airlines Co.,259,N780SW,75,70,62,51,46,SDF,Louisville International Airport (Standiford Field),BHM,Birmingham-Shuttlesworth International Airport,323,3,10,0,N,0,2,0,5,0,44
4,17-01-2019,2209,2328,2225,WN,Southwest Airlines Co.,1471,N677AA,79,85,67,63,69,SDF,Louisville International Airport (Standiford Field),BWI,Baltimore-Washington International Airport,495,4,8,0,N,0,2,0,0,0,61
4,17-01-2019,1947,2105,2015,WN,Southwest Airlines Co.,1560,N337SW,78,85,66,50,57,SDF,Louisville International Airport (Standiford Field),BWI,Baltimore-Washington International Airport,495,5,7,0,N,0,6,0,0,0,44
4,17-01-2019,1529,1709,1630,WN,Southwest Airlines Co.,1610,N904WN,100,85,76,39,24,SDF,Louisville International Airport (Standiford Field),BWI,Baltimore-Washington International Airport,495,17,7,0,N,0,5,0,15,0,19
4,17-01-2019,1033,1236,1155,WN,Southwest Airlines Co.,1323,N623SW,123,125,105,41,43,SDF,Louisville International Airport (Standiford Field),MCO,Orlando International Airport,718,7,11,0,N,0,0,0,0,0,41
4,17-01-2019,1448,1502,1415,WN,Southwest Airlines Co.,1924,N314SW,74,65,59,47,38,SDF,Louisville International Airport (Standiford Field),MDW,Chicago Midway International Airport,271,5,10,0,N,0,5,0,9,0,33
4,17-01-2019,2038,2245,2225,WN,Southwest Airlines Co.,2118,N686SW,67,75,54,20,28,SEA,Seattle-Tacoma International Airport,BOI,Boise Airport (Boise Air Terminal),399,2,11,0,N,0,0,0,0,0,20
4,17-01-2019,1903,2052,2015,WN,Southwest Airlines Co.,641,N268WN,109,125,89,37,53,SEA,Seattle-Tacoma International Airport,OAK,Oakland International Airport,671,5,15,0,N,0,11,0,0,0,26
4,17-01-2019,2042,2242,2130,WN,Southwest Airlines Co.,2786,N354SW,120,125,103,72,77,SEA,Seattle-Tacoma International Airport,OAK,Oakland International Airport,671,5,12,0,N,0,67,0,0,0,5
4,17-01-2019,1738,2115,2100,WN,Southwest Airlines Co.,1497,N382SW,157,165,137,15,23,SEA,Seattle-Tacoma International Airport,PHX,Phoenix Sky Harbor International Airport,1107,6,14,0,N,0,11,0,0,0,4
4,17-01-2019,842,1034,955,WN,Southwest Airlines Co.,1300,N710SW,112,85,68,39,12,SFO,San Francisco International Airport,LAS,McCarran International Airport,414,17,27,0,N,0,0,0,31,0,8
4,17-01-2019,2228,2358,2255,WN,Southwest Airlines Co.,1578,N632SW,90,85,66,63,58,SFO,San Francisco International Airport,LAS,McCarran International Airport,414,7,17,0,N,0,2,0,5,0,56
4,17-01-2019,1445,1612,1550,WN,Southwest Airlines Co.,2175,N730SW,87,85,71,22,20,SFO,San Francisco International Airport,LAS,McCarran International Airport,414,5,11,0,N,0,0,0,2,0,20
4,17-01-2019,1938,2059,1940,WN,Southwest Airlines Co.,2283,N242WN,81,85,68,79,83,SFO,San Francisco International Airport,LAS,McCarran International Airport,414,4,9,0,N,0,22,0,0,0,57
4,17-01-2019,1207,1856,1755,WN,Southwest Airlines Co.,1471,N677AA,289,240,242,61,12,SFO,San Francisco International Airport,MDW,Chicago Midway International Airport,1855,11,36,0,N,0,0,0,49,0,12
4,17-01-2019,1727,1844,1750,WN,Southwest Airlines Co.,1568,N472WN,77,85,63,54,62,SFO,San Francisco International Airport,SAN,San Diego International Airport (Lindbergh Field),447,2,12,0,N,0,6,0,0,0,48
4,17-01-2019,1055,1234,1200,WN,Southwest Airlines Co.,2725,N480WN,99,85,64,34,20,SFO,San Francisco International Airport,SAN,San Diego International Airport (Lindbergh Field),447,2,33,0,N,0,0,0,14,0,20
4,17-01-2019,2202,2322,2215,WN,Southwest Airlines Co.,2799,N468WN,80,85,66,67,72,SFO,San Francisco International Airport,SAN,San Diego International Airport (Lindbergh Field),447,3,11,0,N,0,0,0,0,0,67
4,17-01-2019,2034,2129,2035,WN,Southwest Airlines Co.,3775,N485WN,55,60,45,54,59,SJC,Norman Y. Mineta San José International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),296,2,8,0,N,0,47,0,0,0,7
4,17-01-2019,2353,101,2255,WN,Southwest Airlines Co.,529,N476WN,68,80,58,126,138,SJC,Norman Y. Mineta San José International Airport,LAS,McCarran International Airport,386,3,7,0,N,0,0,0,0,0,126
4,17-01-2019,2034,2204,2140,WN,Southwest Airlines Co.,3219,N414WN,90,80,66,24,14,SJC,Norman Y. Mineta San José International Airport,LAS,McCarran International Airport,386,5,19,0,N,0,6,0,10,0,8
4,17-01-2019,1327,1449,1400,WN,Southwest Airlines Co.,3748,N661SW,82,80,64,49,47,SJC,Norman Y. Mineta San José International Airport,LAS,McCarran International Airport,386,4,14,0,N,0,47,0,2,0,0
4,17-01-2019,1954,2106,2050,WN,Southwest Airlines Co.,965,N388SW,72,70,49,16,14,SJC,Norman Y. Mineta San José International Airport,LAX,Los Angeles International Airport,308,5,18,0,N,0,9,0,2,0,5
4,17-01-2019,1613,1722,1650,WN,Southwest Airlines Co.,1840,N436WN,69,70,49,32,33,SJC,Norman Y. Mineta San José International Airport,LAX,Los Angeles International Airport,308,5,15,0,N,0,0,0,0,0,32
4,17-01-2019,1404,2010,1910,WN,Southwest Airlines Co.,2360,N498WN,246,245,232,60,59,SJC,Norman Y. Mineta San José International Airport,MDW,Chicago Midway International Airport,1838,6,8,0,N,0,59,0,1,0,0
4,17-01-2019,2014,2115,2055,WN,Southwest Airlines Co.,1546,N773SA,61,70,50,20,29,SJC,Norman Y. Mineta San José International Airport,ONT,Ontario International Airport,333,3,8,0,N,0,0,0,0,6,14
4,17-01-2019,2212,2356,2305,WN,Southwest Airlines Co.,1663,N345SA,104,105,91,51,52,SJC,Norman Y. Mineta San José International Airport,PDX,Portland International Airport,569,4,9,0,N,0,0,0,0,0,51
4,17-01-2019,2037,2128,2110,WN,Southwest Airlines Co.,1114,N732SW,51,55,39,18,22,SJC,Norman Y. Mineta San José International Airport,RNO,Reno/Tahoe International Airport,188,4,8,0,N,0,16,0,0,0,2
4,17-01-2019,1145,1236,1200,WN,Southwest Airlines Co.,2374,N348SW,51,55,39,36,40,SJC,Norman Y. Mineta San José International Airport,RNO,Reno/Tahoe International Airport,188,3,9,0,N,0,17,0,0,0,19
4,17-01-2019,1935,2052,2025,WN,Southwest Airlines Co.,631,N782SA,77,80,59,27,30,SJC,Norman Y. Mineta San José International Airport,SAN,San Diego International Airport (Lindbergh Field),417,3,15,0,N,0,9,0,0,0,18
4,17-01-2019,1740,1851,1835,WN,Southwest Airlines Co.,555,N759GS,71,75,56,16,20,SJC,Norman Y. Mineta San José International Airport,SNA,John Wayne Airport (Orange County Airport),342,4,11,0,N,0,6,0,0,0,10
4,17-01-2019,2116,2228,2205,WN,Southwest Airlines Co.,1478,N208WN,72,75,56,23,26,SJC,Norman Y. Mineta San José International Airport,SNA,John Wayne Airport (Orange County Airport),342,4,12,0,N,0,0,0,0,0,23
4,17-01-2019,1955,2100,2005,WN,Southwest Airlines Co.,3836,N256WN,65,75,54,55,65,SJC,Norman Y. Mineta San José International Airport,SNA,John Wayne Airport (Orange County Airport),342,4,7,0,N,0,0,0,0,0,55
4,17-01-2019,2147,2313,2215,WN,Southwest Airlines Co.,702,N204WN,86,70,49,58,42,SLC,Salt Lake City International Airport,BOI,Boise Airport (Boise Air Terminal),291,2,35,0,N,0,0,11,16,0,31
4,17-01-2019,958,1118,1055,WN,Southwest Airlines Co.,2974,N271WN,80,70,48,23,13,SLC,Salt Lake City International Airport,BOI,Boise Airport (Boise Air Terminal),291,3,29,0,N,0,0,0,10,0,13
4,17-01-2019,1807,1912,1830,WN,Southwest Airlines Co.,3072,N776WN,65,65,48,42,42,SLC,Salt Lake City International Airport,BOI,Boise Airport (Boise Air Terminal),291,4,13,0,N,0,8,0,0,0,34
4,17-01-2019,2012,2128,2000,WN,Southwest Airlines Co.,1573,N335SW,76,85,57,88,97,SLC,Salt Lake City International Airport,DEN,Denver International Airport,391,7,12,0,N,0,21,0,0,0,67
4,17-01-2019,1552,1710,1630,WN,Southwest Airlines Co.,2374,N348SW,78,80,64,40,42,SLC,Salt Lake City International Airport,DEN,Denver International Airport,391,6,8,0,N,0,0,0,0,0,40
4,17-01-2019,1513,1525,1500,WN,Southwest Airlines Co.,1276,N759GS,72,80,55,25,33,SLC,Salt Lake City International Airport,LAS,McCarran International Airport,368,3,14,0,N,0,0,0,0,0,25
4,17-01-2019,2120,2219,2000,WN,Southwest Airlines Co.,1449,N277WN,119,80,54,139,100,SLC,Salt Lake City International Airport,LAS,McCarran International Airport,368,4,61,0,N,0,0,0,43,0,96
4,17-01-2019,2156,2250,2225,WN,Southwest Airlines Co.,1948,N462WN,114,115,79,25,26,SLC,Salt Lake City International Airport,LAX,Los Angeles International Airport,590,5,30,0,N,0,0,0,12,0,13
4,17-01-2019,1346,1438,1420,WN,Southwest Airlines Co.,1395,N608SW,112,120,92,18,26,SLC,Salt Lake City International Airport,OAK,Oakland International Airport,588,5,15,0,N,0,1,0,0,0,17
4,17-01-2019,1650,1742,1725,WN,Southwest Airlines Co.,3590,N375SW,112,120,97,17,25,SLC,Salt Lake City International Airport,OAK,Oakland International Airport,588,5,10,0,N,0,0,0,3,0,14
4,17-01-2019,2146,2311,2235,WN,Southwest Airlines Co.,3776,N631SW,145,125,100,36,16,SLC,Salt Lake City International Airport,OAK,Oakland International Airport,588,5,40,0,N,0,0,0,28,0,8
4,17-01-2019,2105,2246,2005,WN,Southwest Airlines Co.,1950,N758SW,161,120,94,161,120,SLC,Salt Lake City International Airport,PDX,Portland International Airport,630,4,63,0,N,0,2,0,41,0,118
4,17-01-2019,2158,2341,2245,WN,Southwest Airlines Co.,1206,N453WN,103,95,67,56,48,SLC,Salt Lake City International Airport,PHX,Phoenix Sky Harbor International Airport,507,7,29,0,N,0,0,24,8,0,24
4,17-01-2019,2119,2317,2125,WN,Southwest Airlines Co.,1612,N757LV,118,100,65,112,94,SLC,Salt Lake City International Airport,PHX,Phoenix Sky Harbor International Airport,507,5,48,0,N,0,0,0,26,0,86
4,17-01-2019,1807,1929,1910,WN,Southwest Airlines Co.,2033,N694SW,82,100,66,19,37,SLC,Salt Lake City International Airport,PHX,Phoenix Sky Harbor International Airport,507,6,10,0,N,0,4,0,0,0,15
4,17-01-2019,711,825,800,WN,Southwest Airlines Co.,1862,N355SW,134,140,112,25,31,SLC,Salt Lake City International Airport,SEA,Seattle-Tacoma International Airport,689,5,17,0,N,0,25,0,0,0,0
4,17-01-2019,1736,1850,1830,WN,Southwest Airlines Co.,3166,N672SW,134,130,111,20,16,SLC,Salt Lake City International Airport,SEA,Seattle-Tacoma International Airport,689,3,20,0,N,0,0,0,6,0,14
4,17-01-2019,2141,2248,2155,WN,Southwest Airlines Co.,2297,N222WN,67,70,53,53,56,SMF,Sacramento International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),358,3,11,0,N,0,0,0,0,0,53
4,17-01-2019,2036,2157,2100,WN,Southwest Airlines Co.,611,N602SW,81,80,65,57,56,SMF,Sacramento International Airport,LAS,McCarran International Airport,397,5,11,0,N,0,11,0,1,0,45
4,17-01-2019,1037,1150,1130,WN,Southwest Airlines Co.,1616,N510SW,73,80,60,20,27,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,6,7,0,N,0,6,0,0,0,14
4,17-01-2019,1651,1809,1740,WN,Southwest Airlines Co.,3493,N495WN,78,80,57,29,31,SMF,Sacramento International Airport,LAX,Los Angeles International Airport,373,8,13,0,N,0,0,0,0,0,29
4,17-01-2019,2057,2206,2150,WN,Southwest Airlines Co.,2359,N374SW,69,75,57,16,22,SMF,Sacramento International Airport,ONT,Ontario International Airport,389,3,9,0,N,0,4,0,0,0,12
4,17-01-2019,1721,1850,1725,WN,Southwest Airlines Co.,1337,N212WN,89,90,78,85,86,SMF,Sacramento International Airport,PDX,Portland International Airport,479,3,8,0,N,0,3,0,0,0,82
4,17-01-2019,2206,2332,2250,WN,Southwest Airlines Co.,2372,N415WN,86,85,74,42,41,SMF,Sacramento International Airport,PDX,Portland International Airport,479,4,8,0,N,0,0,0,6,0,36
4,17-01-2019,1912,2203,2135,WN,Southwest Airlines Co.,1538,N693SW,111,110,92,28,27,SMF,Sacramento International Airport,PHX,Phoenix Sky Harbor International Airport,647,5,14,0,N,0,7,0,1,0,20
4,17-01-2019,2108,2229,2210,WN,Southwest Airlines Co.,729,N759GS,81,85,66,19,23,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,5,10,0,N,0,2,0,0,0,17
4,17-01-2019,1724,1853,1810,WN,Southwest Airlines Co.,1604,N438WN,89,85,73,43,39,SMF,Sacramento International Airport,SAN,San Diego International Airport (Lindbergh Field),480,2,14,0,N,0,0,0,4,0,39
4,17-01-2019,1812,2012,1940,WN,Southwest Airlines Co.,2031,N354SW,120,110,106,32,22,SMF,Sacramento International Airport,SEA,Seattle-Tacoma International Airport,605,6,8,0,N,0,1,0,10,0,21
4,17-01-2019,1859,2017,1910,WN,Southwest Airlines Co.,727,N278WN,78,80,65,67,69,SMF,Sacramento International Airport,SNA,John Wayne Airport (Orange County Airport),404,5,8,0,N,0,7,0,0,0,60
4,17-01-2019,1801,1910,1850,WN,Southwest Airlines Co.,379,N413WN,69,65,50,20,16,SNA,John Wayne Airport (Orange County Airport),LAS,McCarran International Airport,226,6,13,0,N,0,6,0,4,0,10
4,17-01-2019,2052,2209,2100,WN,Southwest Airlines Co.,814,N278WN,77,80,61,69,72,SNA,John Wayne Airport (Orange County Airport),OAK,Oakland International Airport,371,5,11,0,N,0,5,0,0,0,64
4,17-01-2019,1657,1831,1805,WN,Southwest Airlines Co.,1281,N263WN,94,85,66,26,17,SNA,John Wayne Airport (Orange County Airport),OAK,Oakland International Airport,371,18,10,0,N,0,5,0,9,0,12
4,17-01-2019,2117,2326,2235,WN,Southwest Airlines Co.,3836,N256WN,69,70,58,51,52,SNA,John Wayne Airport (Orange County Airport),PHX,Phoenix Sky Harbor International Airport,338,4,7,0,N,0,0,0,0,0,51
4,17-01-2019,1924,2045,2025,WN,Southwest Airlines Co.,642,N759GS,81,85,66,20,24,SNA,John Wayne Airport (Orange County Airport),SMF,Sacramento International Airport,404,6,9,0,N,0,7,0,0,0,13
4,17-01-2019,1447,1623,1550,WN,Southwest Airlines Co.,1675,N495WN,96,85,73,33,22,SNA,John Wayne Airport (Orange County Airport),SMF,Sacramento International Airport,404,7,16,0,N,0,2,0,11,0,20
4,17-01-2019,1800,1917,1820,WN,Southwest Airlines Co.,1579,N391SW,77,75,67,57,55,STL,St. Louis International Airport at Lambert Field,BHM,Birmingham-Shuttlesworth International Airport,410,2,8,0,N,0,5,0,2,0,50
4,17-01-2019,2129,2,2340,WN,Southwest Airlines Co.,1461,N433LV,93,110,81,22,39,STL,St. Louis International Airport at Lambert Field,BWI,Baltimore-Washington International Airport,737,5,7,0,N,0,0,0,0,0,22
4,17-01-2019,1516,1817,1735,WN,Southwest Airlines Co.,3065,N366SW,121,115,87,42,36,STL,St. Louis International Airport at Lambert Field,BWI,Baltimore-Washington International Airport,737,28,6,0,N,0,0,0,6,0,36
4,17-01-2019,2000,2218,2150,WN,Southwest Airlines Co.,2725,N480WN,78,85,66,28,35,STL,St. Louis International Airport at Lambert Field,CLE,Cleveland Hopkins International Airport,487,6,6,0,N,0,20,0,0,0,8
4,17-01-2019,2133,2314,2255,WN,Southwest Airlines Co.,1378,N202WN,101,105,89,19,23,STL,St. Louis International Airport at Lambert Field,DAL,Dallas Love Field,546,3,9,0,N,0,0,0,0,0,19
4,17-01-2019,1603,1756,1705,WN,Southwest Airlines Co.,1620,N656SW,113,105,97,51,43,STL,St. Louis International Airport at Lambert Field,DAL,Dallas Love Field,546,3,13,0,N,0,6,0,8,0,37
4,17-01-2019,1904,2053,1945,WN,Southwest Airlines Co.,3178,N340LV,109,105,100,68,64,STL,St. Louis International Airport at Lambert Field,DAL,Dallas Love Field,546,2,7,0,N,0,2,0,4,0,62
4,17-01-2019,927,1112,1035,WN,Southwest Airlines Co.,3244,N236WN,105,105,91,37,37,STL,St. Louis International Airport at Lambert Field,DAL,Dallas Love Field,546,3,11,0,N,0,1,0,0,0,36
4,17-01-2019,1505,1727,1640,WN,Southwest Airlines Co.,1487,N695SW,82,90,66,47,55,STL,St. Louis International Airport at Lambert Field,DTW,Detroit Metropolitan Airport,440,8,8,0,N,0,12,0,0,0,35
4,17-01-2019,2128,2343,2315,WN,Southwest Airlines Co.,2177,N379SW,75,80,59,28,33,STL,St. Louis International Airport at Lambert Field,DTW,Detroit Metropolitan Airport,440,5,11,0,N,0,2,0,0,0,26
4,17-01-2019,2059,2307,2240,WN,Southwest Airlines Co.,1219,N658SW,128,125,119,27,24,STL,St. Louis International Airport at Lambert Field,HOU,William P. Hobby Airport,687,3,6,0,N,0,4,0,3,0,20
4,17-01-2019,1836,2000,1720,WN,Southwest Airlines Co.,524,N673AA,204,220,186,160,176,STL,St. Louis International Airport at Lambert Field,LAS,McCarran International Airport,1372,6,12,0,N,0,8,0,0,0,152
4,17-01-2019,1924,2026,1840,WN,Southwest Airlines Co.,57,N676SW,62,65,52,106,109,STL,St. Louis International Airport at Lambert Field,LIT,Bill and Hillary Clinton National Airport (Adams Field),296,4,6,0,N,0,2,0,0,0,104
